67492=32660,66372,53672,80896,28166,18441,16899,13475,2481,67492
48712=32660,13161,79512,348,56836,61127,68144,79700,274,48712
35336=32660,73011,11474,53113,1415,62443,66264,87759,2945,35336
60195=32660,80955,86166,88942,83231,20721,70358,42675,69499,60195
1052=32660,66916,23746,79005,78035,38110,34635,57357,75062,1052
78123=32660,82060,47260,12039,24270,52798,49555,9373,75183,78123
17744=32660,48578,61330,17115,46759,39644,10610,33854,73813,17744
80741=32660,76051,54331,8414,25148,15052,8788,85970,71738,80741
16530=32660,68145,65057,85421,52161,71029,57274,57778,40199,16530
29595=32660,87642,64869,54995,82421,3561,8747,27848,38664,29595
82775=32660,54241,28295,56044,68746,82811,54440,57801,37800,82775
1806=32660,23742,48350,41158,55981,45298,45733,73523,79178,1806
89011=32660,29026,54565,10958,41317,33009,50861,45071,62775,89011
14561=32660,57817,3985,39986,80498,49426,19249,15607,6146,14561
63516=32660,74544,23212,5275,36101,53730,65059,83474,88974,63516
23197=32660,37016,47464,32930,45897,2668,65218,36255,60459,23197
30373=32660,17556,83669,88920,84548,10672,23425,61883,28343,30373
21100=32660,59969,12363,36937,56101,28549,70684,70812,38015,21100
7293=32660,36246,23765,27618,74388,16176,47419,54768,62787,7293
64236=32660,19203,41162,72798,11112,69759,25474,30512,21602,64236
39886=32660,77583,75048,58668,79770,38482,54539,2384,32570,39886
78001=32660,40622,79749,9144,56490,75612,361,59374,233,78001
64838=32660,89821,2212,38689,67824,81857,55735,70763,70047,64838
18608=32660,51222,29829,37404,69783,85236,4669,1264,62332,18608
69161=32660,11377,37780,69947,25143,87233,49745,63004,51156,69161
2016=32660,24791,16512,26568,34681,56629,7456,65055,73006,2016
39970=32660,31797,33833,25253,12096,39548,13581,12367,76014,39970
44457=32660,29102,49234,73459,13086,81704,8758,87948,33661,44457
24264=32660,81071,29524,33990,43551,29105,8427,83402,36261,24264
69244=32660,63477,58494,9408,70688,29977,42331,69741,8253,69244
44349=32660,499,82492,71835,52808,78898,70258,26296,570,44349
49362=32660,30341,50047,29011,80722,26970,26258,32913,72373,49362
48833=32660,83810,13711,33642,24812,5864,5085,83867,87229,48833
57312=32660,4962,69642,40830,57725,52016,37937,23529,87476,57312
36370=32660,51090,87797,23627,61726,47272,4539,81189,26676,36370
45105=32660,20445,80666,10887,52485,54300,78804,72722,43770,45105
73416=32660,82199,87692,87628,52548,60716,57855,32569,20350,73416
66115=32660,6006,87790,12634,44177,15520,74502,33875,66442,66115
25733=32660,3756,68246,64812,29501,54036,6258,31900,43694,25733
17738=32660,58875,40766,20497,59727,28093,39066,5908,52884,17738
75814=32660,15471,5556,60790,29504,18231,58904,77118,67812,75814
3745=32660,64705,83023,9434,66734,60656,4029,59006,73629,3745
5873=32660,37049,16826,45311,76103,4997,34511,68265,71606,5873
73303=32660,88390,74722,79293,65067,19117,78292,81377,6283,73303
66660=32660,25065,81017,78811,83473,74143,68513,11218,18545,66660
81865=32660,51502,47611,76725,88370,23276,67226,42982,65212,81865
17236=32660,55909,63587,58798,72124,65888,72558,10133,9634,17236
75273=32660,81555,68423,47064,38126,7771,16765,17910,1663,75273
40148=32660,43239,79526,27859,883,51999,3773,58146,42386,40148
72587=32660,66926,56817,44190,66652,69969,37740,52464,2039,72587
31395=32660,89797,77707,566,49803,7497,57179,45694,32727,31395
32656=32660,34390,62132,24564,30996,81386,50622,83344,35759,32656
83529=32660,81827,2541,12526,5571,47012,78167,79949,57021,83529
49924=32660,17911,35044,13337,28232,24696,73496,88291,33695,49924
15929=32660,77885,68765,73357,40742,41865,31250,30472,13210,15929
49703=32660,64218,26320,16650,86265,78325,57126,34815,31667,49703
1642=32660,70772,56644,57515,38215,63166,29258,52500,72728,1642
67545=32660,68706,58591,43155,35223,15513,47719,89616,33892,67545
33578=32660,36019,78066,9317,29680,39191,76998,28700,22860,33578
77056=32660,58609,77793,14442,33868,61047,20103,48170,67193,77056
51771=32660,72172,28250,19496,78655,83770,60132,79177,14751,51771
33496=32660,7191,856,38079,40950,80301,20238,53565,33075,33496
14841=32660,18281,11453,81994,15231,31705,5038,13805,19993,14841
74951=32660,43029,44657,75178,12290,68982,21456,1401,30427,74951
40061=32660,31362,44208,21335,14502,60713,79991,19326,63070,40061
57004=32660,61778,24251,58408,32772,14313,41807,67586,9300,57004
23749=32660,1719,61398,47338,28537,59469,54141,74592,80915,23749
4735=32660,79688,76956,9797,32578,43432,77167,55602,58036,4735
70611=32660,42530,37139,15673,30495,88262,23320,75951,6965,70611
73365=32660,1500,6428,66630,27953,57451,42892,46213,30658,73365
49070=32660,51911,53579,3774,82451,9320,24117,56261,26655,49070
87466=32660,68104,15281,65180,77354,70267,32760,24930,62753,87466
7253=32660,44125,26450,27829,4587,43263,34481,68357,15365,7253
78258=32660,83504,34673,6049,77649,12113,81877,85603,57239,78258
13447=32660,80897,38004,65817,6245,9299,69898,63307,15105,13447
87284=32660,19692,31028,4521,9792,4275,45822,12316,10241,87284
62723=32660,53126,63010,9867,43423,3672,32409,79229,18175,62723
80703=32660,42978,55725,21054,79990,30617,64482,55180,21950,80703
59065=32660,62079,77857,65808,44748,37370,77275,73238,60011,59065
85780=32660,46784,54630,27012,41477,87984,72547,61979,63729,85780
44543=32660,42578,16210,36943,87614,71873,7851,26934,26744,44543
23738=32660,45780,19610,5822,43108,40256,75456,73635,84329,23738
85678=32660,58504,20389,40869,15440,55058,45343,78665,24853,85678
18035=32660,82364,28243,2891,2393,52439,13591,20577,74264,18035
75259=32660,85706,1028,15587,53206,89190,64712,69959,17587,75259
88115=32660,84780,50265,9335,59827,79425,82646,26189,29329,88115
82762=32660,85798,77725,20177,68603,55247,47582,13180,24464,82762
11575=32660,46107,10375,3832,11021,77224,62642,49242,87919,11575
53793=32660,33445,75043,65397,32600,86073,13830,85406,66730,53793
74551=32660,5903,15267,52224,65992,51554,82772,416,9339,74551
73101=32660,23759,64041,58104,54994,17391,8137,50482,76706,73101
68663=32660,15612,75038,3849,43984,80976,277,31278,20540,68663
19857=32660,41994,31861,44919,17967,29675,38174,20137,61605,19857
64727=32660,56506,58261,71111,62387,9753,39515,74969,3888,64727
1503=32660,3592,7906,29461,47504,89972,22864,49095,15317,1503
60002=32660,74006,48991,34907,67717,75359,73729,33428,67128,60002
54104=32660,31862,54329,49258,23803,32419,17748,51010,52669,54104
65091=32660,40295,76275,47198,65989,53873,79835,57646,75472,65091
34651=32660,9569,4594,31403,62969,61786,69812,29531,89251,34651
65839=32660,77121,52306,19285,64245,12137,55521,82637,43888,65839
25333=32660,29569,40661,50320,35997,32715,73990,87243,32004,25333
2841=32660,87413,35006,50682,28239,9977,76405,29191,16624,2841
3261=32660,44647,38982,46191,67531,30249,80636,14347,18982,3261
89675=32660,70942,45167,51319,32062,45078,34657,81564,27335,89675
49224=32660,44783,63754,31119,84323,79813,75516,31367,10757,49224
74754=32660,78992,54033,712,554,38099,85199,42242,63334,74754
56071=32660,34150,57916,692,69030,15304,60663,84538,52100,56071
81110=32660,79523,23976,1160,23704,46976,75246,69418,65210,81110
23525=32660,8883,89803,62438,88973,36226,37804,20426,16591,23525
83856=32660,8843,35009,65672,30167,42682,35452,15803,58453,83856
29457=32660,3315,55894,4581,47228,3200,41275,75932,37925,29457
72915=32660,49962,1032,27404,46854,46651,68543,41264,59492,72915
40836=32660,21810,75817,52139,58074,16501,51555,26155,8197,40836
84366=32660,13387,24528,71486,47118,68501,72964,16269,69903,84366
79894=32660,80936,55085,58713,23204,47468,40459,59523,68072,79894
25097=32660,58055,33119,77320,46536,34643,43229,49311,3631,25097
47981=32660,60752,86517,29387,44002,23208,77704,10589,77047,47981
75597=32660,89225,81416,69335,41244,5386,19066,34713,31540,75597
35749=32660,19508,85779,33564,11468,49964,44573,65153,9500,35749
46307=32660,55250,79301,85940,53135,71219,11669,13780,46798,46307
49566=32660,65230,20041,35276,73574,65458,68408,34384,15822,49566
23996=32660,4633,71447,59014,85135,88684,6306,66880,35648,23996
11771=32660,75998,42133,58940,72651,12847,68080,55882,11610,11771
20606=32660,28237,29910,28807,23924,32914,82650,17924,10868,20606
12837=32660,6706,35893,69758,19792,60205,45531,85277,243,12837
35077=32660,88211,75852,75751,15101,10870,10602,66687,45360,35077
21040=32660,81141,41927,35930,39849,49871,4466,30608,29806,21040
72702=32660,16083,53631,69717,65893,54344,11653,58863,45396,72702
2742=32660,19323,61832,68695,84853,6099,51153,57654,75789,2742
53505=32660,77719,48095,83949,17948,85593,21460,39980,17343,53505
37880=32660,54848,74648,58044,75251,41905,30827,58334,72726,37880
88520=32660,58012,73522,41422,11331,27054,35446,77288,69444,88520
56378=32660,83385,81382,46955,44721,64653,38375,18635,44027,56378
45282=32660,21058,18096,25703,69855,25915,72679,21063,87930,45282
5830=32660,62171,66240,83190,42115,44704,7548,11875,25422,5830
10565=32660,28220,8055,88661,36629,85774,8483,17345,1936,10565
54769=32660,83836,51483,56302,89337,27319,69942,7849,79634,54769
20881=32660,84876,49193,44700,26054,27001,6597,72912,55861,20881
30322=32660,81234,32108,51589,29216,76887,78069,22049,69368,30322
5974=32660,12422,71962,81292,33619,30854,72573,66331,50251,5974
84082=32660,77099,10601,87665,30958,36652,59972,2752,37649,84082
42662=32660,75895,66046,24869,28396,54462,46875,88862,13275,42662
24650=32660,4285,55377,78473,87865,21007,22812,36339,58279,24650
3531=32660,3887,32184,81951,1295,42823,11577,44999,36432,3531
54194=32660,39526,15309,60090,52959,6514,36308,53082,21900,54194
48214=32660,22847,7407,40811,20726,82415,82113,38186,63942,48214
80213=32660,40453,69290,63046,24620,26582,20349,55432,20763,80213
9426=32660,228,797,45911,42816,50540,2728,10785,65756,9426
76058=32660,21923,16821,7645,36011,80330,47335,21082,7921,76058
73883=32660,59756,32695,7914,32503,88294,1551,88536,27224,73883
88610=32660,61517,64572,58583,55723,60693,71847,19780,9166,88610
72569=32660,47773,40839,5248,74350,24555,31024,69131,21070,72569
49327=32660,22845,87883,58636,14784,68004,23777,66030,15957,49327
54123=32660,88957,35234,86534,38231,76492,44664,18411,24144,54123
16443=32660,36328,83927,69750,49580,61603,32658,48301,39740,16443
84612=32660,37603,49004,34049,38631,46693,77068,88069,24061,84612
44520=32660,28114,85327,22198,5923,3197,43591,39807,52926,44520
22793=32660,69517,40886,48955,88107,15381,58521,59712,32628,22793
36256=32660,20621,66615,55973,42616,12308,76392,29485,28859,36256
30898=32660,82095,56254,57766,63928,4668,51657,57987,85045,30898
18930=32660,74001,20154,40368,11312,53177,56820,17389,44576,18930
36623=32660,83823,53212,88445,24209,32473,40633,70082,17714,36623
63107=32660,66755,70337,41640,36331,75638,65616,46837,85744,63107
89255=32660,38432,27839,68594,18302,40608,78727,11389,47111,89255
44304=32660,5321,75419,22303,13024,82961,71301,79922,80617,44304
73412=32660,68787,80849,84322,6030,47532,81649,58007,82815,73412
66673=32660,74581,15544,41480,22621,45430,46890,1845,85000,66673
56422=32660,38351,74884,17029,18924,67861,62558,54257,75139,56422
46380=32660,64728,41054,17205,69623,83663,26327,48881,35541,46380
5962=32660,52070,72663,25230,17126,83967,61033,28305,42986,5962
66513=32660,81012,83213,29508,65632,7383,39860,56953,37710,66513
32529=32660,69186,41816,56545,86074,5915,54351,77093,66975,32529
40167=32660,46400,36927,71982,14949,63452,31487,39107,36116,40167
37818=32660,39580,78731,76833,51758,88263,52308,88130,63584,37818
46527=32660,54031,59459,73758,40598,88122,33531,81282,79186,46527
3994=32660,61115,30660,11443,61530,24793,15017,53772,15454,3994
25625=32660,4842,75267,24574,33756,2437,5691,32332,45956,25625
72585=32660,33130,80490,285,5474,62607,34855,88216,7909,72585
58914=32660,14382,37163,4536,29716,77695,32766,31511,74271,58914
29669=32660,82754,65948,29578,21813,46126,74596,74073,41107,29669
39084=32660,78923,11724,31491,50444,20294,34287,18185,49541,39084
58090=32660,18617,37072,75148,40423,49355,82889,79625,55843,58090
89987=32660,15684,73567,17287,20741,598,26693,41286,18779,89987
25603=32660,71822,45909,42981,76565,78711,82030,73595,2133,25603
41822=32660,87288,29050,51688,35577,63377,59370,43068,18801,41822
67640=32660,27810,83880,72167,19006,50192,54640,25576,57170,67640
2489=32660,67123,30523,29279,37017,78737,65543,13938,6437,2489
14901=32660,13257,49648,51759,69160,43866,64269,9714,47051,14901
10040=32660,46062,2431,77804,13015,44762,28403,14926,71420,10040
85947=32660,38671,8318,52662,14151,80095,26085,87702,52852,85947
70074=32660,22544,44073,38492,21374,57164,86229,11480,4391,70074
7511=32660,1958,80867,1451,83507,59640,62178,76418,72862,7511
1969=32660,54245,57898,12582,52605,76581,52985,25189,1041,1969
36047=32660,46541,11991,7847,38965,13896,19528,36844,40298,36047
46656=32660,1895,70002,49737,10055,53736,25759,22517,36681,46656
4585=32660,62666,54629,8822,68067,28293,48065,42012,21786,4585
73636=32660,3478,13310,77290,23732,27235,46849,64544,76534,73636
57593=32660,20969,9951,41808,52687,21883,58654,68497,52734,57593
29582=32660,45219,81801,6401,36496,27246,66342,75759,84846,29582
86481=32660,3679,82348,65002,2756,13520,45342,64010,33507,86481
1912=32660,25108,30271,72793,64782,80421,82636,50374,40718,1912
45759=32660,41878,42506,69122,61289,13561,76846,36670,8080,45759
35533=32660,25382,84006,46264,47737,39938,7953,32786,35685,35533
56276=32660,30042,36590,32007,21207,44987,1305,375,88672,56276
22028=32660,25153,55452,83690,41255,66373,84211,3746,61382,22028
4455=32660,60353,62127,71817,84423,78654,82613,37174,59094,4455
10454=32660,47428,6487,79460,63774,10778,17006,47348,31177,10454
71575=32660,82475,58260,28837,5777,73436,24708,78046,41100,71575
34256=32660,40861,51,63578,27670,46171,47675,77763,57896,34256
46732=32660,48985,79384,22676,78078,37517,74408,70629,21482,46732
86755=32660,59964,80197,17144,57039,15807,38435,51371,4589,86755
1307=32660,26518,35598,73940,36026,6500,64914,59123,47986,1307
60496=32660,5889,76919,43156,54654,22210,81235,54569,21458,60496
1552=32660,73765,88327,55399,66733,36284,18203,26560,15312,1552
30183=32660,11435,76243,75760,18160,62778,77664,39759,55082,30183
77686=32660,21068,85673,61333,40377,2627,59234,25210,19580,77686
73685=32660,86308,18030,84515,9883,34908,2488,28451,50084,73685
4721=32660,48377,59326,14174,41727,63006,47469,15125,1374,4721
45653=32660,55306,18829,23066,15258,41811,39572,59855,51249,45653
60347=32660,38475,23817,31779,63739,85278,35236,80874,84156,60347
84782=32660,53437,13338,5509,61860,70289,25977,82820,19280,84782
15283=32660,78595,72423,5324,75846,62576,67200,47110,21550,15283
39105=32660,7998,49819,26144,51144,46646,83921,39962,370,39105
7440=32660,8707,68260,26494,76061,83711,8520,10068,59565,7440
59530=32660,76758,9502,61214,16595,72174,58994,74116,17529,59530
57600=32660,2405,73848,25419,28509,45706,25188,48412,41794,57600
22757=32660,42673,13107,85903,59339,24133,61643,6657,19761,22757
30135=32660,44186,19975,28776,64847,40488,19900,76520,27855,30135
73237=32660,15049,47784,41558,85485,5710,77490,43416,23524,73237
49402=32660,63217,26491,41111,62424,89020,50932,67015,55023,49402
37938=32660,2865,61592,30742,8743,83276,79496,71400,50746,37938
73109=32660,20862,75180,12421,49435,31081,78392,69912,50491,73109
52068=32660,78399,64908,779,14983,41981,32162,66536,23423,52068
77313=32660,30028,20855,76964,61634,32039,64337,43454,17121,77313
85473=32660,40373,517,42195,27510,569,13155,41812,8094,85473
3242=32660,25271,75862,51259,60744,53285,66956,5263,77216,3242
35718=32660,7567,51096,20125,26880,69012,70079,89451,41211,35718
79664=32660,58696,19759,55083,4260,1285,31337,65199,36378,79664
11378=32660,38374,27797,30936,85980,46942,21367,87579,1892,11378
62398=32660,34995,28017,26653,19760,19178,65960,1043,33858,62398
6521=32660,21976,17670,25987,54700,6081,19399,5635,42731,6521
22934=32660,30894,36268,53857,79800,4853,25296,38114,75707,22934
88785=32660,16525,51791,7105,60605,73066,39019,669,45864,88785
66143=32660,71022,20155,35173,38760,31651,39317,70918,64362,66143
17586=32660,6904,48232,89914,71614,56827,72783,52190,57750,17586
31048=32660,6925,26128,46850,55935,35773,64524,51895,63920,31048
42604=32660,89070,85625,89832,39216,54828,12751,64829,7754,42604
6117=32660,29717,34952,1020,54592,85007,43899,10428,35087,6117
5540=32660,38181,77196,41853,42741,11199,44419,70045,53646,5540
25930=32660,17052,17944,29624,77381,24078,20807,38729,36401,25930
26887=32660,16418,55808,43603,50450,23198,62718,61142,89551,26887
67350=32660,69431,68428,59708,41559,39888,17963,88859,2273,67350
63245=32660,15000,43378,60202,75692,82521,26432,51779,18568,63245
8589=32660,39339,33930,9578,41294,81855,24436,41800,32110,8589
61961=32660,3779,85414,68340,17723,11611,89839,23232,87503,61961
84471=32660,87260,32101,86577,9653,9282,65504,25852,74496,84471
41261=32660,78074,18629,87934,53269,36055,83305,16419,51465,41261
81553=32660,82336,53670,51325,22746,55242,5211,88292,3195,81553
17938=32660,5663,5320,82037,76046,71101,84485,63467,4939,17938
30083=32660,63325,35345,51437,56370,30941,82409,89054,87647,30083
65245=32660,42588,62308,3859,33928,55964,73902,49312,48855,65245
1775=32660,13405,40121,52773,77479,22091,14997,64429,89756,1775
17467=32660,9556,33026,8090,84416,65822,68582,21389,42140,17467
37608=32660,26227,9082,42051,67072,886,56764,76463,24630,37608
17941=32660,74005,75949,25150,10741,69204,30504,66421,33470,17941
62245=32660,16932,67942,40983,29356,77489,87166,12911,37311,62245
32808=32660,25409,10366,38703,6708,48749,34268,11132,57302,32808
74305=32660,19688,3165,63128,3772,51629,71685,66102,19148,74305
33064=32660,37984,76164,7054,41903,10179,87747,14803,63922,33064
88654=32660,56015,12312,13828,60257,60600,83029,45179,80751,88654
8523=32660,12480,86320,8029,34323,41773,81250,40371,47891,8523
82242=32660,10781,81690,62221,61751,79467,15332,3974,18868,82242
30324=32660,69462,68426,6697,26752,52446,34067,79264,63317,30324
89357=32660,89395,8032,17790,75530,26109,87250,29583,20005,89357
47307=32660,64453,21723,15806,81776,56939,69537,75555,68299,47307
17709=32660,73763,69311,87036,41205,63093,73653,64513,86929,17709
51339=32660,2657,73865,14800,819,13366,52758,3412,36753,51339
78950=32660,13305,83479,57606,71218,68747,76740,41088,9050,78950
43529=32660,44959,11862,44674,72857,44906,89432,59354,82132,43529
62085=32660,4044,77917,63547,32810,28688,65100,17316,33490,62085
66548=32660,50765,31872,78351,13386,63043,47146,20131,78,66548
38646=32660,77694,24353,54099,46302,22584,88088,53091,25614,38646
6189=32660,66222,74381,85752,66729,51818,31730,1224,72385,6189
86429=32660,44217,67585,66019,59767,72952,75993,72670,11940,86429
43133=32660,2369,2397,657,74825,25742,73038,89079,77181,43133
60248=32660,78906,38461,33885,48631,74937,13999,62713,72774,60248
28109=32660,57968,36203,87010,21957,4701,21838,83466,54082,28109
48927=32660,54405,2601,79708,3598,34804,10537,51049,87098,48927
24661=32660,65942,12712,23111,16797,89526,52509,3625,68925,24661
84222=32660,33627,11927,29320,51140,72030,76295,37435,39470,84222
79587=32660,78223,9521,27783,82388,73288,66198,83546,50077,79587
17818=32660,28281,45783,81305,86287,4981,83650,62052,28082,17818
82231=32660,77083,25660,42467,27916,15790,20884,36668,5215,82231
39631=32660,54407,77483,30766,26483,85180,87763,50966,29382,39631
75502=32660,27307,65072,1896,20241,55077,76939,66841,38902,75502
70474=32660,58224,56107,21188,81943,38673,20896,9961,56784,70474
62276=32660,32712,65776,61132,20598,41839,84345,66690,75286,62276
34331=32660,31217,29514,49273,1966,11601,60313,82323,14420,34331
61998=32660,74712,59020,56068,12596,27407,60599,56292,49593,61998
45625=32660,85493,69232,40636,11271,81218,45077,55512,46851,45625
44662=32660,40233,61263,27239,53981,32585,44751,72814,79351,44662
20139=32660,67018,2142,15783,27454,16047,78271,63872,53255,20139
79776=32660,59461,53929,48772,29679,1255,12708,18341,6985,79776
20949=32660,1594,8534,33344,40554,49054,48897,86254,18815,20949
352=32660,47054,43997,63681,3166,86116,41703,39301,72796,352
76168=32660,65646,17404,42431,31892,21233,7194,77183,30612,76168
35970=32660,83878,39660,59018,62872,52965,14067,48559,82221,35970
53184=32660,28409,37416,67142,75739,56874,41971,75522,66447,53184
16688=32660,18468,54770,63088,4709,7278,43781,37629,31319,16688
77270=32660,80263,78204,46992,9545,42405,31754,17853,71543,77270
51755=32660,15656,76332,54790,66147,58833,70509,28993,15043,51755
67258=32660,71730,41644,88267,30086,9027,77963,12576,13435,67258
5055=32660,50288,8974,33641,21761,5616,63186,41894,77237,5055
13364=32660,40647,31937,17359,61320,89743,26361,61442,57794,13364
31986=32660,32867,83264,30679,29603,76785,60037,88872,63084,31986
69861=32660,703,81276,66634,78677,56898,13669,47767,89148,69861
86583=32660,17704,74110,2766,52850,22914,31422,22094,32391,86583
27966=32660,74978,24896,76573,67637,49579,87096,12801,2594,27966
74656=32660,62685,55196,75161,28922,40066,42772,36634,78694,74656
76530=32660,8252,46177,34851,59010,58476,34974,41972,19754,76530
54136=32660,79547,26699,14145,80875,62272,9487,23284,43479,54136
78415=32660,78304,28179,66409,3791,31355,38100,80993,66464,78415
71312=32660,1171,63955,29768,51217,45658,35253,75294,83501,71312
59911=32660,18679,43020,28970,87338,5760,75311,54927,9588,59911
37636=32660,52215,82160,15127,17338,30761,80382,84951,77514,37636
17358=32660,78188,29737,29430,83841,42173,85384,25033,36426,17358
75872=32660,61974,57332,15771,58131,57708,3427,21430,38892,75872
58804=32660,87701,83586,69573,19511,59577,3705,18309,6795,58804
19172=32660,84232,47259,3008,63519,58748,16977,43684,16522,19172
75230=32660,15915,69168,39629,39277,64659,53553,29340,14200,75230
10934=32660,81912,11264,66711,64876,87572,64601,44739,63745,10934
71668=32660,22226,35029,34595,34273,65931,35587,77528,89182,71668
21328=32660,78849,398,46121,8433,6357,83253,19570,40110,21328
23516=32660,69382,36651,29308,69227,83082,65933,18165,80219,23516
84090=32660,11692,17241,4057,47958,75910,70103,32417,65995,84090
56906=32660,56797,76677,32158,3172,50241,61926,9746,19278,56906
246=32660,65551,29751,2814,61522,5858,12397,19624,74392,246
17379=32660,66270,65009,53671,6195,48335,85171,23337,694,17379
38172=32660,45307,15846,50392,9710,67100,81520,75780,4830,38172
79563=32660,71791,26815,83042,67828,67507,77430,7093,81569,79563
75595=32660,21719,7558,42239,10990,81302,79379,21222,59382,75595
64403=32660,32248,359,30765,46718,72337,893,16842,86775,64403
40510=32660,33755,65478,49691,46389,59773,88121,18605,26751,40510
80572=32660,48925,80920,31498,79558,69126,1855,66856,16941,80572
50967=32660,67692,65216,11055,52361,10153,54729,39909,17526,50967
15769=32660,54343,30638,23597,69451,50213,59497,69387,65300,15769
70181=32660,2675,20908,69844,81219,38727,78601,7192,60309,70181
87154=32660,607,72959,38216,65609,25673,68539,6960,66611,87154
43521=32660,59458,61,81261,84865,72301,23949,63730,63202,43521
80044=32660,25882,39802,26220,75813,27103,69220,84435,54404,80044
16514=32660,73223,85943,54590,2923,68667,33279,82335,49260,16514
53006=32660,15941,68894,19834,7748,54269,64329,34888,78270,53006
54495=32660,6029,76545,27258,33166,71426,43121,53846,28721,54495
30426=32660,1619,63351,61181,31058,61924,81135,36128,12799,30426
8407=32660,76489,85518,31715,63,869,39311,66204,9814,8407
71533=32660,86532,79282,41912,85047,35879,3723,11204,35536,71533
83039=32660,4313,57852,78389,27967,74807,86927,64676,80960,83039
45496=32660,83629,19839,14622,43262,57870,57102,840,25610,45496
39157=32660,5603,80435,66633,40607,82958,48487,84466,29748,39157
73099=32660,56512,10274,18057,88192,39042,77706,6916,36160,73099
67914=32660,52804,7838,4117,70188,85816,14793,36214,15202,67914
25023=32660,57404,22837,71365,2867,79420,1767,54431,61341,25023
64128=32660,56737,57890,28823,61119,74897,76065,24939,69590,64128
11022=32660,56685,34162,31346,56839,42961,5828,37992,62847,11022
76264=32660,12833,67499,19679,67780,31655,57494,50575,47955,76264
1034=32660,87533,58393,31510,45051,68701,57621,59015,7571,1034
19451=32660,89039,64933,68318,55474,89119,83671,53203,73912,19451
1091=32660,75685,69551,48465,60637,20002,60560,65614,20367,1091
13716=32660,21699,68084,22774,55188,45946,68736,55106,6914,13716
76342=32660,69714,209,60544,33094,54322,89936,67213,1515,76342
15222=32660,36884,6955,63795,62927,43296,34763,6365,78337,15222
49394=32660,76076,88148,47997,66818,68527,15611,53481,54683,49394
6412=32660,83902,57688,39297,25824,8498,11499,24541,85052,6412
63530=32660,11614,80004,56120,73516,35015,67721,74294,4851,63530
29784=32660,1524,45767,48857,55073,37194,53192,9274,13055,29784
2640=32660,9179,46666,88506,9486,10357,82394,28908,64280,2640
19189=32660,12752,84933,78282,61331,63162,74106,30066,7475,19189
1952=32660,20128,11949,44790,13989,38588,78768,79100,75527,1952
69789=32660,19837,27707,31747,87298,70527,81445,24893,7436,69789
24632=32660,14938,46234,34766,85623,79070,32,61024,45057,24632
50446=32660,8997,28259,52402,34062,30476,412,40928,45092,50446
60386=32660,41764,76894,4634,50801,75236,76095,43207,31400,60386
20450=32660,59647,24627,25362,36985,52086,11255,49376,65292,20450
23098=32660,85861,72272,34830,30132,47345,685,65841,14446,23098
16203=32660,48111,23118,23489,35252,80844,60679,70126,72655,16203
60673=32660,76500,21252,1765,74044,50660,18087,74105,47616,60673
56418=32660,21789,60226,19390,68155,24280,33848,61830,24054,56418
32836=32660,38380,29558,87889,29231,40545,2422,61085,47614,32836
72370=32660,64358,84337,88032,60216,67145,61242,26020,41733,72370
20973=32660,40730,44754,65712,26904,68228,65732,60784,23407,20973
56729=32660,50916,49690,51318,75238,69841,87794,14306,43817,56729
20603=32660,22579,81232,57886,45409,72677,64380,41170,4157,20603
89674=32660,82411,28522,68627,12414,87743,71083,14417,82689,89674
24366=32660,7189,65256,59271,39640,15094,49199,22333,48041,24366
31910=32660,62020,2834,52184,54779,11272,49671,8849,62055,31910
6511=32660,26408,53196,46235,32739,52761,88572,59331,48104,6511
45845=32660,17265,22219,60225,77527,18910,66608,66085,76227,45845
74539=32660,76406,30774,32792,56035,73949,56090,63235,26923,74539
29867=32660,55980,5152,25310,22006,56598,56443,74308,5127,29867
77138=32660,87263,50772,66902,8620,62869,3102,79660,80913,77138
34024=32660,2381,76611,12902,7507,4341,30477,33528,112,34024
76105=32660,76680,30394,46769,39923,5958,76104,25401,32931,76105
7466=32660,37307,7974,42047,69098,60667,83975,2111,17149,7466
31824=32660,16034,48260,46587,61240,42363,82345,58107,75301,31824
67099=32660,73610,17331,44509,55070,18174,84097,89854,59352,67099
50669=32660,81011,87857,23413,20175,45053,15566,32882,86889,50669
4780=32660,16489,13119,20800,20879,64463,84009,8322,80532,4780
63511=32660,74604,42203,62321,25630,51456,50205,20096,49613,63511
82075=32660,52713,40403,23615,1723,47991,3001,11569,85164,82075
45652=32660,77131,78751,13674,89247,48037,4940,83457,1791,45652
11980=32660,59293,54044,29637,53971,64052,83101,88003,77241,11980
69047=32660,87369,16705,73892,60133,50588,13017,50132,51014,69047
76215=32660,50722,23487,35493,53694,1062,50668,3357,63380,76215
84793=32660,5161,61227,66012,8000,23634,57156,45913,39460,84793
76312=32660,75362,9911,71047,13316,55009,13159,45768,17707,76312
14860=32660,4482,52760,19756,5332,78532,6613,80957,2518,14860
53829=32660,10937,81992,71348,47410,75299,72083,84509,89529,53829
18652=32660,45100,71449,37532,71941,47631,71128,29153,31806,18652
52950=32660,5469,48054,64440,25748,87598,76693,70934,28013,52950
13247=32660,56157,34608,80324,45579,2340,22194,67909,23349,13247
85391=32660,34919,70773,28321,73222,34071,75805,53321,7984,85391
78269=32660,40992,33222,29548,76340,36814,54866,50936,7351,78269
41082=32660,40229,65276,11439,24652,51578,67535,42029,55394,41082
66549=32660,56384,8286,30033,54937,51587,55353,10515,56481,66549
10965=32660,46991,25158,56521,21834,76707,34198,28853,48277,10965
