17760=6690,14187,34802,49501,30189,17760
27606=6690,40661,5701,162,9754,27606
33580=6690,8920,7788,41718,23727,33580
47970=6690,20336,27480,5584,32929,47970
18767=6690,4088,25772,40997,49425,18767
5764=6690,27304,25177,22333,21382,5764
19243=6690,13087,18421,11603,10665,19243
34015=6690,40072,42924,34253,30021,34015
30457=6690,9856,48044,36037,18383,30457
31555=6690,16000,40558,15562,7863,31555
41213=6690,36906,8872,36904,30569,41213
41277=6690,48523,20855,47012,42164,41277
37556=6690,18315,7263,49484,36078,37556
28619=6690,37200,6056,41375,45227,28619
42193=6690,32009,49203,40376,34048,42193
28317=6690,26933,32200,23843,23128,28317
4166=6690,17109,3552,4924,18997,4166
25483=6690,26617,48253,8983,30754,25483
38063=6690,31127,38974,10564,13949,38063
24507=6690,24587,24467,8698,15664,24507
34894=6690,855,20619,36323,28364,34894
36418=6690,20827,1219,27458,42718,36418
48814=6690,37390,8174,31757,48705,48814
24884=6690,18524,776,21579,27137,24884
12044=6690,608,17579,13173,47454,12044
27072=6690,26020,13145,15515,9246,27072
10985=6690,44736,139,24017,15184,10985
10042=6690,8386,11923,28162,4086,10042
16624=6690,27780,31639,35205,5901,16624
29757=6690,38963,21110,44594,13632,29757
48485=6690,15368,44363,41107,31701,48485
21157=6690,49789,1547,35041,23142,21157
37967=6690,49953,42183,12488,23560,37967
30054=6690,43329,38563,22454,35750,30054
19721=6690,22048,33349,21138,48249,19721
9852=6690,40648,53,35741,24425,9852
235=6690,29377,2223,12792,24117,235
22020=6690,350,20639,3920,13690,22020
19132=6690,48501,6641,32761,18631,19132
4221=6690,42366,33929,39888,26542,4221
1260=6690,15287,4548,22805,33080,1260
17885=6690,24717,6433,32670,47820,17885
21231=6690,16589,23228,30511,17303,21231
643=6690,35217,40241,38394,20388,643
33851=6690,8552,14751,49447,2583,33851
45511=6690,24554,36385,28852,46690,45511
14777=6690,47141,569,47095,8138,14777
2899=6690,42592,48425,21594,33821,2899
38535=6690,9489,19179,33885,20778,38535
26202=6690,29948,37961,38956,18221,26202
13710=6690,43096,33789,5032,41516,13710
10027=6690,31916,42760,32220,547,10027
16364=6690,34018,336,28705,18743,16364
9543=6690,22665,39441,34147,21367,9543
30192=6690,11423,8181,41361,7848,30192
47115=6690,23647,15427,17899,22380,47115
37779=6690,45430,4552,1617,42192,37779
32616=6690,26871,14547,24903,10636,32616
42528=6690,16445,43097,25470,23406,42528
38602=6690,17261,49792,7872,13463,38602
29103=6690,1570,27762,29612,24590,29103
21405=6690,47771,42741,23952,49098,21405
41104=6690,35029,1322,6377,2634,41104
26561=6690,32732,18873,42107,9716,26561
126=6690,30918,4508,32313,49433,126
16541=6690,42674,40774,42747,34873,16541
29369=6690,25322,8725,873,49954,29369
37713=6690,13333,30717,13771,27253,37713
41867=6690,9817,48361,18220,43377,41867
2887=6690,40855,10249,23374,18261,2887
15105=6690,9390,39098,4621,23973,15105
43901=6690,12289,47359,8143,9992,43901
32784=6690,46484,43003,14984,30865,32784
1791=6690,9594,26939,6419,17965,1791
49548=6690,10228,28012,32898,12011,49548
94=6690,16297,46886,49018,13301,94
6646=6690,39294,47327,22910,24423,6646
29753=6690,7205,4540,44349,7977,29753
26379=6690,36932,7400,409,6683,26379
4831=6690,6460,45471,35624,34130,4831
23429=6690,19532,23206,40410,380,23429
15507=6690,11744,45226,10682,26005,15507
15457=6690,25294,22145,43249,10406,15457
14657=6690,8149,49836,5942,40563,14657
25058=6690,15101,12088,12393,10365,25058
48944=6690,732,36345,16700,36241,48944
2528=6690,7726,3645,13427,6388,2528
47941=6690,4424,22862,45239,17639,47941
26285=6690,152,15165,17427,48067,26285
22834=6690,35656,31526,32421,19148,22834
39392=6690,39198,2498,49455,36651,39392
9260=6690,4550,34733,36071,36560,9260
6104=6690,2055,33809,16578,9200,6104
47209=6690,46864,37800,41680,29683,47209
2510=6690,7865,47276,25890,29879,2510
24455=6690,4939,20412,19704,2373,24455
36298=6690,47905,1881,3616,46213,36298
23516=6690,19062,9670,13267,22453,23516
40289=6690,47498,12269,8987,10583,40289
13069=6690,36162,20811,23610,24073,13069
9772=6690,28889,9942,40691,3892,9772
30690=6690,7419,39373,8890,13521,30690
8439=6690,35742,29716,17507,19405,8439
28459=6690,24107,20669,44275,33842,28459
35964=6690,12845,10862,30442,44040,35964
31600=6690,38022,25135,44677,7474,31600
23270=6690,35367,29981,47483,39898,23270
43632=6690,26978,31078,16630,26113,43632
18357=6690,28697,30829,20056,12187,18357
2111=6690,26519,31176,17734,18312,2111
35098=6690,37902,4142,23631,46051,35098
47230=6690,28862,26008,18968,11764,47230
10529=6690,46828,562,7946,22929,10529
10320=6690,25605,5924,5374,40570,10320
48619=6690,26129,37269,17916,37130,48619
37955=6690,5846,8620,2028,23979,37955
9165=6690,33029,24378,38447,18679,9165
43801=6690,58,20256,24031,37385,43801
16764=6690,19394,11734,33334,25847,16764
11121=6690,37674,30035,43215,30297,11121
31557=6690,35554,6981,24122,9884,31557
2292=6690,36464,11546,24910,7758,2292
2100=6690,25014,17663,43029,4217,2100
27110=6690,11627,14514,38295,7246,27110
41174=6690,23883,18324,19362,13820,41174
46269=6690,11457,15711,11047,16195,46269
33576=6690,45315,16128,14286,44304,33576
19916=6690,41666,1646,12809,25109,19916
5880=6690,2102,37748,35759,41263,5880
48684=6690,18174,31725,46100,16257,48684
45370=6690,5424,45259,34794,38672,45370
10640=6690,26955,15656,23792,13899,10640
36030=6690,46431,17619,44897,38534,36030
28636=6690,2054,18791,45792,44147,28636
1210=6690,20392,24295,4794,26757,1210
13737=6690,33457,37440,33662,3903,13737
27306=6690,36478,22911,3598,38698,27306
2902=6690,42169,18118,48712,16450,2902
4433=6690,35869,40232,34509,24915,4433
28005=6690,29000,35327,25275,42401,28005
46759=6690,20598,279,10199,25362,46759
18639=6690,1842,48136,24350,19185,18639
45495=6690,10311,37518,4766,8678,45495
19467=6690,35292,16907,15834,28602,19467
49366=6690,9870,47207,21659,46746,49366
17840=6690,26811,11960,39953,26908,17840
17875=6690,25666,49568,1464,21782,17875
40854=6690,49595,18523,17468,7754,40854
17378=6690,46628,29497,42184,12170,17378
11058=6690,47879,25641,19942,1099,11058
45960=6690,3199,23512,2949,13202,45960
33100=6690,29667,8613,14557,16279,33100
26586=6690,20178,21719,39633,1896,26586
30884=6690,37607,28996,12201,25892,30884
17752=6690,34263,25910,9318,29093,17752
16626=6690,34778,35368,42463,46146,16626
20954=6690,45820,31748,43718,13128,20954
7093=6690,42116,8670,45754,9280,7093
22263=6690,45508,14675,5627,23198,22263
9099=6690,23022,43026,47045,2675,9099
41665=6690,37181,16980,9117,45583,41665
1711=6690,16967,15214,33366,30288,1711
49435=6690,2862,15173,29568,12069,49435
37914=6690,12402,22934,32683,4349,37914
24301=6690,557,6357,35391,18958,24301
21199=6690,26866,26767,24724,32658,21199
39688=6690,28698,3168,48891,38557,39688
5360=6690,9161,41920,4115,17914,5360
47916=6690,22860,10670,9490,34827,47916
41726=6690,34941,47613,10884,6121,41726
4097=6690,39958,38539,14676,5249,4097
18124=6690,38588,39750,15648,39562,18124
41752=6690,20661,3292,31052,48649,41752
30475=6690,46376,11501,276,19261,30475
25889=6690,35937,3012,18018,3538,25889
10563=6690,5597,38271,21520,49915,10563
14848=6690,46489,31819,26935,7376,14848
3677=6690,34791,18399,39941,28341,3677
26098=6690,37575,10648,5146,6809,26098
22539=6690,35471,22583,25659,16031,22539
8709=6690,30605,27128,32213,2157,8709
9904=6690,36975,39251,45399,28079,9904
22051=6690,42584,19514,4339,16304,22051
37506=6690,46703,41551,10215,22858,37506
20538=6690,10216,9383,4618,9711,20538
5729=6690,8035,1065,33480,25361,5729
18781=6690,35884,23872,29881,7637,18781
31505=6690,42410,30715,11998,26563,31505
20687=6690,22222,40481,31538,2352,20687
11953=6690,23755,28710,44008,307,11953
8669=6690,8454,26107,41662,7563,8669
40308=6690,47009,42785,35650,49467,40308
2505=6690,9000,38750,6191,5889,2505
41081=6690,12377,21268,27311,2924,41081
14096=6690,48430,14542,30368,18226,14096
42770=6690,18823,2750,23587,31934,42770
32753=6690,37256,2150,33874,29813,32753
19404=6690,43979,18729,36113,46827,19404
14921=6690,20370,6081,4226,27701,14921
47645=6690,18838,29400,3556,36757,47645
39089=6690,41606,37173,19749,1991,39089
10347=6690,25481,37631,17618,18518,10347
430=6690,5442,17466,21221,45466,430
49318=6690,18677,7806,21632,23639,49318
43988=6690,20512,42102,19280,1798,43988
34213=6690,14975,4925,31983,34731,34213
29277=6690,746,2191,26749,23023,29277
10384=6690,10096,10621,42825,36145,10384
30875=6690,30594,38932,6738,44174,30875
9153=6690,28206,42775,31805,9736,9153
2438=6690,30126,47612,34616,27676,2438
16425=6690,21590,37095,7601,13695,16425
37204=6690,10486,17688,182,2013,37204
20091=6690,45152,41988,14256,49810,20091
28374=6690,39595,30191,46739,6869,28374
25877=6690,2220,32273,20836,8588,25877
39613=6690,22967,27226,37077,19625,39613
30610=6690,15363,25798,34830,44616,30610
11761=6690,37545,30814,19587,48550,11761
45652=6690,7272,21288,7364,25467,45652
19224=6690,40116,2240,11618,15445,19224
10424=6690,24108,44314,6158,25316,10424
609=6690,1709,2109,24938,31216,609
38115=6690,14692,5935,10289,14838,38115
22995=6690,12885,13947,13104,6240,22995
3878=6690,47609,20654,2509,13674,3878
33867=6690,42687,31003,18300,12035,33867
19655=6690,39477,40401,24797,2718,19655
12775=6690,43241,5852,21873,26758,12775
48948=6690,22316,2071,44371,44703,48948
43234=6690,2923,22203,48812,19330,43234
37927=6690,1557,15073,3582,3355,37927
40925=6690,49031,47806,964,12364,40925
27282=6690,34277,49358,45263,15463,27282
17951=6690,15896,40217,36548,32551,17951
37762=6690,19328,1823,10460,13418,37762
15168=6690,21960,35594,12591,6547,15168
48243=6690,3612,41463,24760,483,48243
21908=6690,29518,49395,45512,18023,21908
45417=6690,27613,13713,23947,41376,45417
22726=6690,4386,28512,24807,41331,22726
4487=6690,17622,9762,31206,49391,4487
11984=6690,31107,12301,17706,15873,11984
28713=6690,36981,21041,23626,47037,28713
23454=6690,28882,3539,26753,5073,23454
18637=6690,36502,21824,27397,41199,18637
16178=6690,9303,2635,17084,2831,16178
24123=6690,25083,44565,23055,6797,24123
12889=6690,32676,3271,4663,34657,12889
1511=6690,34713,31488,48280,16206,1511
24125=6690,35745,5785,24667,5009,24125
3116=6690,18960,13361,31410,8927,3116
30089=6690,5616,14005,2516,29210,30089
32546=6690,5147,16553,47352,21266,32546
1402=6690,40686,47182,17632,40918,1402
28452=6690,14707,42821,43876,6025,28452
46890=6690,903,32469,47990,30366,46890
49261=6690,3250,32457,29561,23993,49261
45736=6690,20747,16856,37959,25503,45736
25430=6690,1404,22638,42702,30292,25430
47424=6690,35534,26430,25145,28754,47424
2003=6690,23532,29430,10659,13540,2003
17724=6690,13761,19140,2015,44173,17724
16338=6690,20292,12059,24368,27049,16338
1657=6690,11584,10174,25924,8508,1657
20846=6690,32191,263,42568,43507,20846
12674=6690,41885,41865,16161,200,12674
10175=6690,11855,11313,31279,15751,10175
38980=6690,23047,15122,11652,13988,38980
42280=6690,45670,41143,16053,29403,42280
9712=6690,23762,34799,41590,30144,9712
29850=6690,2681,23381,7491,36046,29850
35321=6690,34958,46850,42065,47179,35321
22955=6690,5725,19322,40001,44227,22955
17042=6690,36863,46053,16833,38393,17042
38419=6690,8566,12888,38533,27298,38419
15705=6690,41711,35902,18808,10441,15705
44479=6690,48657,8664,30384,23689,44479
33389=6690,49932,31661,33475,42132,33389
28793=6690,23611,47969,31598,6622,28793
2930=6690,7940,11050,47103,18984,2930
11349=6690,15147,20546,32258,23115,11349
25283=6690,4935,16919,8204,2130,25283
34517=6690,1928,28055,16966,34882,34517
7129=6690,813,33539,3238,45547,7129
6010=6690,24752,41823,8866,721,6010
19582=6690,23892,25368,9985,20345,19582
13489=6690,8558,10152,8528,9410,13489
26498=6690,13938,18520,25,17467,26498
17140=6690,34776,29122,25191,25044,17140
2016=6690,23942,8855,28927,15686,2016
48893=6690,23575,23646,12875,35318,48893
18011=6690,45965,23390,36524,25418,18011
12824=6690,38252,47412,11593,16884,12824
35253=6690,38477,24613,13621,11684,35253
29173=6690,15525,17673,41660,42535,29173
18140=6690,22947,33508,49993,39851,18140
29300=6690,6059,27580,40904,32511,29300
15313=6690,30287,22033,31645,3757,15313
34038=6690,7026,843,28726,47511,34038
43351=6690,34329,30111,48910,35948,43351
21492=6690,36358,34233,46935,26628,21492
17858=6690,17972,3739,45134,3220,17858
45914=6690,14078,24048,29988,13655,45914
45023=6690,31002,38850,10604,21648,45023
34065=6690,39371,28287,40699,41879,34065
24497=6690,46482,40853,18802,1017,24497
24485=6690,15575,34766,17847,38581,24485
35424=6690,26415,9175,1067,8943,35424
7891=6690,33721,10916,46804,1876,7891
27715=6690,28296,10654,2396,10637,27715
30031=6690,1763,33502,22493,4763,30031
27205=6690,22845,41511,24840,31477,27205
6670=6690,42882,49675,15658,5804,6670
4429=6690,4515,48748,42140,8423,4429
2145=6690,14436,43598,20223,31077,2145
22439=6690,29383,42063,43281,23529,22439
12877=6690,1883,25914,496,13432,12877
23132=6690,36381,10524,21264,38771,23132
12587=6690,30473,45834,4699,17539,12587
31559=6690,26004,27454,5322,12250,31559
5503=6690,6218,4918,12539,8441,5503
14185=6690,10653,27547,18847,29172,14185
27102=6690,302,42222,39964,21626,27102
14580=6690,47333,32563,26818,28921,14580
20016=6690,43009,26969,24279,49565,20016
23573=6690,15936,39175,6693,31521,23573
18693=6690,14578,18212,19389,6885,18693
36639=6690,2900,8838,5768,49406,36639
43220=6690,7633,38718,23065,39267,43220
27112=6690,28085,30676,46676,30820,27112
29926=6690,17758,13659,25897,38749,29926
43177=6690,45932,25523,1538,49817,43177
40301=6690,11666,30026,40405,24430,40301
48349=6690,12130,49354,30235,16181,48349
16576=6690,9662,18264,15774,42399,16576
320=6690,33142,1061,27474,43946,320
35767=6690,29119,12256,48259,16373,35767
9405=6690,33462,3315,5232,38454,9405
28766=6690,23921,16668,44784,34997,28766
12018=6690,2313,19678,46784,26213,12018
17449=6690,6883,43656,22100,12661,17449
12985=6690,3,3420,34261,37119,12985
14197=6690,41192,47582,2666,47639,14197
3717=6690,6989,24091,26187,54,3717
26632=6690,16078,18820,48339,30016,26632
16190=6690,37114,23090,17828,4327,16190
38978=6690,22049,38786,39124,104,38978
23071=6690,38376,4235,14892,36604,23071
42967=6690,15224,29586,24294,40688,42967
26902=6690,40590,29896,47039,31008,26902
30180=6690,5339,5610,7741,28842,30180
1689=6690,26797,33891,10932,42153,1689
32225=6690,3257,18154,10950,21833,32225
27588=6690,32648,25986,10119,3137,27588
19183=6690,18267,6933,35114,43384,19183
35631=6690,35415,29289,6748,19436,35631
32527=6690,13249,23719,49066,28352,32527
33091=6690,4795,45230,13469,19425,33091
38824=6690,28500,34925,37626,2542,38824
17459=6690,42177,45538,556,175,17459
5163=6690,14700,2706,20696,2335,5163
49734=6690,44150,29061,12606,3382,49734
19121=6690,38670,28552,19295,35273,19121
9588=6690,30620,41256,19058,37835,9588
47903=6690,10848,9453,42545,24454,47903
11317=6690,40444,20311,6592,40944,11317
30936=6690,48737,12072,5550,4113,30936
8584=6690,25391,15465,37619,29453,8584
9701=6690,22957,9233,12068,9561,9701
11731=6690,39118,38084,36697,46350,11731
27464=6690,38928,7428,45221,48738,27464
15994=6690,14264,8711,1138,49513,15994
27728=6690,18670,38077,43292,34377,27728
26291=6690,38240,17105,7947,17136,26291
15220=6690,19162,13554,45992,43695,15220
15717=6690,12137,19773,14569,2726,15717
19367=6690,15008,17966,41042,22388,19367
27901=6690,5485,9247,18526,18246,27901
35569=6690,9512,1481,3095,33030,35569
39028=6690,17873,13324,43090,20235,39028
44449=6690,6630,24866,34947,17883,44449
43760=6690,28289,30003,2400,32380,43760
46004=6690,30530,46625,49798,20087,46004
16669=6690,25223,26744,19895,1204,16669
11056=6690,5319,16612,2563,43647,11056
12634=6690,4500,22116,33269,31897,12634
30178=6690,24180,42941,3981,29109,30178
32142=6690,25918,33238,28941,43511,32142
49808=6690,48186,22412,25433,4575,49808
40654=6690,43294,16065,33294,28354,40654
7925=6690,37638,11254,5774,18257,7925
30968=6690,9668,28217,27727,21233,30968
37655=6690,22404,7170,25727,26851,37655
8657=6690,41350,29101,46086,23681,8657
37431=6690,701,10166,23811,20822,37431
49646=6690,33790,15063,5948,733,49646
47573=6690,39353,6716,18310,38414,47573
47277=6690,41939,47644,22852,37370,47277
21273=6690,38876,5636,11018,32782,21273
34218=6690,19627,40017,8305,13810,34218
6159=6690,3422,36227,11303,5441,6159
17123=6690,9521,5566,20642,14883,17123
40264=6690,47737,12211,14242,3144,40264
43129=6690,18445,33121,31395,43944,43129
15292=6690,19174,48823,23938,46692,15292
5641=6690,3701,49872,16741,4353,5641
17591=6690,12815,23315,15778,36579,17591
32737=6690,3676,47760,24635,10571,32737
47460=6690,48462,30591,1804,48196,47460
28983=6690,8341,42436,49477,41311,28983
46101=6690,22067,5909,17238,11951,46101
16081=6690,34490,6244,46658,32360,16081
44186=6690,40955,3839,30142,46205,44186
8393=6690,40694,35779,7451,43805,8393
16611=6690,29413,32079,34917,20496,16611
32255=6690,47742,36243,24237,43453,32255
46946=6690,21672,11026,25174,49970,46946
5563=6690,3460,26581,2466,41193,5563
48591=6690,48267,16542,46473,25766,48591
38277=6690,48553,10517,20476,39357,38277
13138=6690,36091,31138,39119,36390,13138
31472=6690,25249,10806,43155,34466,31472
42655=6690,46588,19634,12630,43915,42655
34756=6690,2289,30730,36074,18889,34756
465=6690,26515,26539,31133,43066,465
34132=6690,33619,2014,7859,37778,34132
107=6690,25838,20784,30917,6022,107
19145=6690,16685,44135,7530,13839,19145
16360=6690,12635,32791,12814,17976,16360
39823=6690,1239,44497,48086,39679,39823
39716=6690,35134,9623,11706,42680,39716
45463=6690,40179,14689,9767,39008,45463
6331=6690,2205,16419,16673,38215,6331
26965=6690,27336,27685,43840,23635,26965
20000=6690,35986,49112,29064,10989,20000
43194=6690,16246,30505,17153,7996,43194
49208=6690,18035,10812,40307,45131,49208
18114=6690,30138,48140,42999,5218,18114
36494=6690,1161,6808,2089,48870,36494
5519=6690,1420,18366,38123,33778,5519
25840=6690,33679,36422,29951,41521,25840
7411=6690,27544,23002,33763,35518,7411
45459=6690,12382,19481,36025,9141,45459
3049=6690,13414,17808,18389,49691,3049
44489=6690,45264,45439,31527,15616,44489
40738=6690,29979,30024,17748,3370,40738
48244=6690,14548,38283,47434,2080,48244
10577=6690,45510,29595,24636,49698,10577
18222=6690,17148,25878,39959,33339,18222
9327=6690,43100,32920,2533,11448,9327
28329=6690,445,16052,25425,31546,28329
19534=6690,40188,7396,49429,31863,19534
11324=6690,16751,44401,42094,34085,11324
5126=6690,5408,48016,30322,3368,5126
18547=6690,37391,19858,15763,6411,18547
14802=6690,42984,23343,47414,14969,14802
4290=6690,26022,47796,24829,20601,4290
37979=6690,44745,26558,7937,44086,37979
20008=6690,37094,27916,9547,7434,20008
44997=6690,14037,30477,1293,29642,44997
19078=6690,44710,2287,28259,36138,19078
48497=6690,1759,30325,3288,4001,48497
47239=6690,5134,47848,32831,15266,47239
41561=6690,24956,42199,45955,16819,41561
34881=6690,45760,24511,26077,44917,34881
9565=6690,12813,27689,46069,38741,9565
39565=6690,15780,37788,30672,4856,39565
29334=6690,25310,31618,38791,37524,29334
17258=6690,23926,33811,33607,26714,17258
14438=6690,907,20210,12848,15587,14438
48085=6690,29255,40776,519,4554,48085
8628=6690,2818,25685,3862,10960,8628
31310=6690,6753,24468,9369,20566,31310
42835=6690,17268,36726,47146,26027,42835
28117=6690,4427,22188,11705,38231,28117
3119=6690,28466,34160,17327,2231,3119
21601=6690,33772,11212,38639,30801,21601
49686=6690,12690,25194,4118,9768,49686
48692=6690,13595,42043,23675,17456,48692
24139=6690,37210,39588,27961,6944,24139
5816=6690,22738,4382,23156,46881,5816
44513=6690,26679,1351,4481,45400,44513
25812=6690,49697,49708,24677,49109,25812
41419=6690,31861,2620,2925,4937,41419
32193=6690,46529,42805,20145,31213,32193
31814=6690,13893,16508,41614,3938,31814
6495=6690,28518,39500,4460,192,6495
25369=6690,1320,46796,41448,37063,25369
4934=6690,32651,48295,19039,14791,4934
0=6690,20500,2081,26692,10677,0
4902=6690,14282,44832,32384,16885,4902
23749=6690,28286,10447,40078,24646,23749
44648=6690,20410,33331,37297,26863,44648
48233=6690,19843,7290,2781,41710,48233
3592=6690,2860,1470,41349,34046,3592
37254=6690,8782,49731,26584,30716,37254
26450=6690,2413,49024,4301,1725,26450
18514=6690,43362,16109,30134,12511,18514
41701=6690,7485,9421,13604,38047,41701
18871=6690,42840,39164,37238,30215,18871
47683=6690,36555,6344,22762,14640,47683
24739=6690,34698,27802,13174,11250,24739
41438=6690,375,12540,36899,32893,41438
23120=6690,20923,12898,25162,13671,23120
499=6690,6385,11198,8546,33413,499
40101=6690,47859,15984,21832,32347,40101
5215=6690,23174,11126,19712,16997,5215
8593=6690,36129,20656,21924,17505,8593
39460=6690,7779,42011,42459,2217,39460
812=6690,28954,10695,13031,4236,812
13437=6690,14565,22931,11902,10077,13437
800=6690,37152,14176,31714,12639,800
43855=6690,11433,10378,49945,29758,43855
45570=6690,31699,38028,44888,18860,45570
10995=6690,49674,2741,45146,12105,10995
34814=6690,37853,12632,10017,4252,34814
12471=6690,7561,30326,27377,30952,12471
38621=6690,13702,8066,32725,41874,38621
12343=6690,8477,48110,738,21460,12343
45437=6690,19789,86,14540,11403,45437
33817=6690,36346,18575,21148,49552,33817
2713=6690,28182,44088,18176,22414,2713
29690=6690,36425,46268,42187,21732,29690
35668=6690,29342,45140,31338,27626,35668
24921=6690,37658,33538,16914,32687,24921
44352=6690,20818,8985,40528,17677,44352
29542=6690,2258,26010,28613,38897,29542
15388=6690,45597,26631,29924,23335,15388
36062=6690,14836,47586,10185,28547,36062
33803=6690,779,21280,24206,49694,33803
16459=6690,42165,47257,48755,46641,16459
1844=6690,14965,33359,31245,45491,1844
19011=6690,32723,41401,29098,47920,19011
41785=6690,38789,1505,23221,425,41785
25423=6690,15582,39801,39931,45659,25423
19705=6690,12517,17945,41940,27425,19705
24988=6690,47694,3579,29939,19017,24988
6754=6690,8521,23686,34492,29549,6754
6094=6690,41200,12755,22234,23547,6094
31789=6690,47966,24288,12290,18403,31789
34294=6690,9875,8688,5657,22315,34294
41468=6690,29845,34453,42255,43170,41468
13686=6690,46281,3527,46532,11496,13686
4080=6690,15659,8344,42007,10734,4080
21916=6690,17583,19060,29292,29225,21916
45051=6690,39910,14466,25961,38323,45051
43719=6690,23566,1910,38785,23458,43719
27656=6690,48844,15996,40448,21860,27656
31575=6690,29746,38970,11630,27173,31575
10948=6690,46371,42964,1619,23105,10948
13639=6690,19177,31022,21955,23739,13639
29961=6690,45971,19469,33650,18369,29961
29186=6690,10334,45974,16988,4186,29186
26635=6690,3045,12743,23796,44355,26635
38091=6690,46238,12908,24043,32270,38091
47471=6690,24666,5746,6876,48859,47471
506=6690,8224,8537,38113,25536,506
49245=6690,21419,5197,12823,2025,49245
17415=6690,12615,2409,18075,46132,17415
31140=6690,14196,34206,576,41232,31140
32432=6690,20988,31084,47552,32139,32432
18927=6690,8230,17604,46385,5963,18927
39929=6690,1408,4070,2182,19991,39929
43275=6690,25708,20212,28700,10382,43275
16005=6690,2021,8944,23958,103,16005
23418=6690,43475,45073,5626,38035,23418
1645=6690,36992,11442,30823,6287,1645
26137=6690,74,40977,43788,46547,26137
15676=6690,4455,35960,43414,18920,15676
2801=6690,34447,7823,41746,680,2801
27326=6690,48605,9110,26695,48924,27326
186=6690,45940,44111,4134,9739,186
5152=6690,18386,3350,19105,32815,5152
24116=6690,35766,15983,40566,28521,24116
3570=6690,40615,42742,35200,45205,3570
39313=6690,40281,12333,43706,969,39313
13428=6690,8332,24606,40878,27652,13428
26823=6690,35070,45602,10852,29159,26823
15432=6690,10068,11233,34418,47302,15432
39681=6690,9722,5789,9743,16453,39681
23399=6690,26031,49735,3879,21613,23399
22434=6690,31182,26620,49139,38912,22434
34867=6690,17597,8650,15385,32967,34867
8285=6690,23194,18188,34389,17924,8285
1221=6690,49641,29095,29725,45521,1221
11610=6690,49169,32374,46295,30013,11610
31283=6690,43971,47441,22485,28427,31283
27321=6690,33950,48942,42447,5535,27321
35710=6690,29609,6484,2353,47628,35710
4849=6690,12354,41615,8155,1749,4849
19781=6690,22500,36856,3361,5461,19781
13160=6690,13103,5944,10007,33686,13160
6058=6690,44125,49948,5835,13264,6058
44122=6690,45055,27852,13833,7470,44122
21627=6690,11664,14086,29739,48960,21627
36695=6690,33939,48469,11543,47890,36695
29949=6690,39222,23751,10807,1384,29949
7421=6690,42282,34660,29463,23253,7421
24132=6690,3083,18282,47923,7827,24132
23530=6690,38807,6096,18982,48051,23530
223=6690,11638,4522,32630,31846,223
30342=6690,25323,23187,33691,16239,30342
10001=6690,40604,24610,39381,35230,10001
1945=6690,49791,39807,27797,22379,1945
15580=6690,45164,31361,37573,39660,15580
27484=6690,21080,40269,3728,20933,27484
45833=6690,43866,32672,25160,17227,45833
10798=6690,36016,28414,47459,26917,10798
18612=6690,11566,37396,45864,43222,18612
707=6690,14406,15464,5737,26556,707
29148=6690,22682,23731,40760,2813,29148
29013=6690,39042,7972,25164,3029,29013
35722=6690,11965,24358,3077,42316,35722
22930=6690,19443,31541,35487,48853,22930
19238=6690,31847,29375,39418,25436,19238
22786=6690,42227,4310,23402,1551,22786
25296=6690,41580,12278,19652,17792,25296
29123=6690,41215,19656,7990,11053,29123
19103=6690,18973,24083,1014,27174,19103
14443=6690,41166,5254,5876,44328,14443
18166=6690,6016,23841,10037,41864,18166
48397=6690,48508,33546,24652,21433,48397
29202=6690,5920,6556,35798,22022,29202
43072=6690,10752,6017,26975,3331,43072
8134=6690,25225,44118,38506,49430,8134
33758=6690,24480,19599,48386,20918,33758
31532=6690,30072,16633,8079,41370,31532
5687=6690,43127,24361,48075,13242,5687
28840=6690,35431,7912,42670,35117,28840
20521=6690,11518,36961,36813,8825,20521
13614=6690,702,11466,39226,19372,13614
14947=6690,1500,5784,44771,41576,14947
33347=6690,34669,8172,20517,15785,33347
22343=6690,8128,12998,47703,12338,22343
29936=6690,40546,17045,12526,2690,29936
1671=6690,1544,624,26371,22247,1671
11060=6690,22501,42133,23424,30467,11060
8292=6690,21112,15817,4557,5472,8292
4504=6690,2194,33905,43623,19585,4504
26807=6690,19878,44032,6850,10145,26807
32396=6690,10082,10600,25710,27091,32396
29780=6690,24880,39396,26143,708,29780
28444=6690,33808,3565,7617,12038,28444
38188=6690,918,35060,42922,1579,38188
35673=6690,23537,31617,12431,16654,35673
7373=6690,41196,9351,22637,24135,7373
47892=6690,7265,28041,43339,2070,47892
20920=6690,20961,41078,40651,17703,20920
1341=6690,6518,20849,22332,11312,1341
36272=6690,32128,23961,44615,47180,36272
28738=6690,17714,14172,9009,44330,28738
13712=6690,39261,3091,1809,27028,13712
21783=6690,13256,21369,35473,41737,21783
32306=6690,10395,27859,27787,7401,32306
28982=6690,1003,8938,8190,19568,28982
43333=6690,42827,35903,20769,20520,43333
18344=6690,34256,11673,10868,43430,18344
7169=6690,32245,13039,13182,31188,7169
26211=6690,18269,18316,16981,42225,26211
35588=6690,43835,27013,48541,26914,35588
24023=6690,37770,41515,3900,5718,24023
47563=6690,41990,18443,37757,47496,47563
24769=6690,27011,28923,27099,39321,24769
1375=6690,25000,837,10161,3469,1375
3411=6690,40077,27002,16550,3972,3411
8000=6690,40807,31405,16482,13343,8000
29460=6690,24519,13260,25128,49355,29460
23616=6690,33827,28494,43456,29037,23616
7159=6690,43480,37999,45568,8402,7159
21878=6690,12503,42522,41434,417,21878
