183=19756,14572,18746,7135,183
10884=19756,8170,13424,9478,10884
14722=19756,13445,14936,10703,14722
7252=19756,9958,5759,3221,7252
11179=19756,8229,3904,8135,11179
3617=19756,11947,12232,13292,3617
5572=19756,13772,3670,7824,5572
7442=19756,2534,8724,19960,7442
8224=19756,7366,9342,18579,8224
19495=19756,1268,14668,5357,19495
3532=19756,3919,19426,2430,3532
494=19756,2736,9637,13925,494
10191=19756,19197,18714,7656,10191
10726=19756,3014,4931,11324,10726
7061=19756,14999,5799,1684,7061
1783=19756,6713,19040,19918,1783
16953=19756,15592,16590,17423,16953
9618=19756,9010,5679,3043,9618
17444=19756,15646,10944,13479,17444
17300=19756,1734,10195,7158,17300
11047=19756,1941,16524,12532,11047
17023=19756,3677,10941,889,17023
1788=19756,839,15814,6220,1788
17741=19756,12898,19894,6859,17741
19235=19756,17126,18322,17772,19235
13560=19756,12763,10199,2032,13560
16115=19756,10673,9794,18836,16115
4065=19756,12184,10018,14236,4065
2660=19756,3446,10281,16567,2660
13738=19756,4285,13344,16525,13738
18504=19756,15390,9895,12939,18504
9170=19756,5033,10786,1690,9170
10026=19756,11635,18039,1872,10026
10217=19756,10730,5592,7149,10217
8881=19756,12191,7224,3838,8881
16798=19756,15261,5025,18274,16798
10674=19756,10061,9460,8012,10674
8210=19756,12668,13038,6644,8210
17988=19756,5143,9404,8414,17988
14475=19756,6946,9890,10893,14475
9882=19756,19050,1059,14190,9882
6398=19756,19178,4287,17485,6398
592=19756,4790,16777,18389,592
9301=19756,8048,12805,16495,9301
13402=19756,16910,13585,5718,13402
4993=19756,2957,2357,13013,4993
18776=19756,16404,6093,9885,18776
11761=19756,938,13331,7331,11761
16707=19756,16541,15892,14910,16707
3613=19756,18264,18165,18015,3613
3917=19756,9908,7914,3790,3917
4871=19756,17794,18041,2612,4871
17318=19756,8260,17140,9431,17318
1620=19756,18892,15900,3405,1620
17178=19756,8166,6634,11708,17178
5578=19756,3762,4032,19066,5578
4645=19756,4571,15039,3042,4645
4528=19756,16759,13832,12206,4528
19969=19756,14275,9566,14986,19969
14345=19756,73,10393,10190,14345
7112=19756,14744,6145,14410,7112
9187=19756,15271,4898,11781,9187
18047=19756,13834,4662,13656,18047
9614=19756,7854,15665,3764,9614
13334=19756,7720,16566,19596,13334
6420=19756,12513,14482,18937,6420
9521=19756,9164,18828,14199,9521
16196=19756,1400,17053,18502,16196
10488=19756,7918,11056,9322,10488
19358=19756,3856,5322,7535,19358
19726=19756,11425,9050,605,19726
7873=19756,18824,10766,9226,7873
15499=19756,1573,17677,10244,15499
5615=19756,18124,507,4498,5615
3396=19756,1312,4917,14991,3396
12647=19756,14701,16613,9288,12647
9191=19756,19594,637,17159,9191
15124=19756,5837,16157,8419,15124
6708=19756,9423,5912,3075,6708
2435=19756,14982,11279,14755,2435
12201=19756,11966,1474,19458,12201
1609=19756,680,1729,2300,1609
5210=19756,3686,16500,9296,5210
989=19756,7151,2375,10955,989
8434=19756,4062,17147,4897,8434
5082=19756,10958,1202,11233,5082
15744=19756,18098,10057,18563,15744
17153=19756,9327,336,2299,17153
10020=19756,301,2370,18087,10020
18188=19756,5134,14147,1501,18188
19414=19756,6848,1271,13729,19414
9526=19756,11547,17744,4852,9526
18760=19756,16501,5216,14416,18760
12870=19756,13169,16506,18474,12870
19702=19756,13679,17027,8002,19702
16903=19756,10931,2624,3136,16903
12440=19756,13345,11287,8826,12440
17186=19756,6475,13478,1582,17186
5923=19756,172,5271,17431,5923
8277=19756,6423,9286,11594,8277
1768=19756,16961,15145,6359,1768
18882=19756,11136,4179,15111,18882
5742=19756,13321,10476,18073,5742
17182=19756,19793,9919,8769,17182
874=19756,18872,6177,4077,874
18467=19756,2339,11654,8948,18467
1461=19756,13785,11973,16265,1461
936=19756,17428,3099,7692,936
12024=19756,7089,15688,10371,12024
17966=19756,5721,5261,4813,17966
9074=19756,8473,10321,14753,9074
12625=19756,14163,7862,5138,12625
13417=19756,17502,15522,13105,13417
442=19756,11730,11508,4841,442
6171=19756,3167,3001,3399,6171
290=19756,1731,10552,13441,290
15411=19756,16336,9678,10710,15411
14072=19756,1336,7351,7509,14072
4538=19756,12617,13372,17872,4538
19593=19756,9899,4705,14059,19593
13005=19756,9876,15516,11120,13005
4846=19756,357,18213,18935,4846
11169=19756,9986,2539,3003,11169
18109=19756,6452,285,3298,18109
16171=19756,13371,9922,8585,16171
18987=19756,10240,13018,9374,18987
9443=19756,4517,6800,11805,9443
74=19756,17112,16302,4387,74
6631=19756,19168,11822,7292,6631
19828=19756,17997,2134,18991,19828
18866=19756,6763,1211,14283,18866
19692=19756,5687,308,17642,19692
3121=19756,16686,14723,2615,3121
15979=19756,4640,7671,4452,15979
4415=19756,9331,6553,15555,4415
318=19756,10545,10428,11148,318
15637=19756,18418,4620,15567,15637
5294=19756,16282,5325,19366,5294
8717=19756,13969,916,4006,8717
8665=19756,11532,2697,18946,8665
3827=19756,599,11905,14429,3827
10053=19756,18262,19528,14931,10053
2793=19756,8601,2308,1161,2793
7304=19756,10971,2365,213,7304
4535=19756,17508,12445,4629,4535
3162=19756,10526,18469,17188,3162
13990=19756,1303,13658,4938,13990
11495=19756,17933,3702,13258,11495
18462=19756,6232,8354,1148,18462
3521=19756,1804,1071,16723,3521
13398=19756,13271,19094,6818,13398
847=19756,14641,9145,16594,847
3673=19756,12838,9912,17475,3673
6604=19756,5871,8843,5257,6604
17746=19756,17132,4476,5016,17746
17216=19756,14773,9788,12741,17216
15381=19756,15291,13273,12377,15381
10299=19756,7449,10927,2937,10299
16448=19756,10880,5415,5250,16448
1385=19756,5048,9416,7298,1385
8445=19756,4887,16019,12765,8445
17278=19756,9231,12250,2197,17278
13346=19756,5435,6327,11604,13346
7189=19756,12262,1531,13865,7189
15751=19756,14831,3543,10431,15751
18766=19756,15369,9,17582,18766
15335=19756,7383,4754,8228,15335
16294=19756,8021,10672,2363,16294
13935=19756,10420,16660,14893,13935
18051=19756,12438,1824,14217,18051
8405=19756,3674,7966,19299,8405
15948=19756,10684,14975,10091,15948
9099=19756,10653,7596,11502,9099
7928=19756,14582,5203,13020,7928
17628=19756,14385,11008,9427,17628
10588=19756,1085,11480,7660,10588
2151=19756,6037,17885,11413,2151
17449=19756,13330,118,2493,17449
11551=19756,14716,10130,2080,11551
15104=19756,15761,2899,18733,15104
6920=19756,18288,11912,8943,6920
1775=19756,8770,1911,15560,1775
4831=19756,1265,8779,16103,4831
2500=19756,8159,13159,1409,2500
4835=19756,18163,16650,11924,4835
5341=19756,7628,12238,3700,5341
1426=19756,19375,18437,19518,1426
8711=19756,4638,8472,16090,8711
4925=19756,14726,1406,12066,4925
19323=19756,12378,13368,6021,19323
545=19756,9582,7146,8301,545
3685=19756,18140,15143,3866,3685
4623=19756,16911,17803,15166,4623
5067=19756,13110,1197,15623,5067
1845=19756,10160,12486,18925,1845
3235=19756,6994,13566,5039,3235
4651=19756,1548,1487,18359,4651
4972=19756,9768,17951,2417,4972
19961=19756,15253,15974,10806,19961
13897=19756,3260,16351,6302,13897
16822=19756,19946,7721,16738,16822
5595=19756,12185,15317,16208,5595
288=19756,15820,11650,10234,288
12407=19756,1033,19786,18617,12407
10106=19756,3536,3730,8598,10106
11811=19756,16388,16904,10747,11811
6186=19756,8688,7090,14133,6186
2537=19756,176,7978,7687,2537
8243=19756,18542,9596,11571,8243
13629=19756,7788,4776,7457,13629
4100=19756,10051,14494,15756,4100
15118=19756,5960,17649,13437,15118
19059=19756,2650,1195,14428,19059
19704=19756,5958,12856,2315,19704
19280=19756,10856,583,17749,19280
11598=19756,679,10332,13327,11598
18809=19756,17057,18206,16751,18809
13636=19756,16517,15048,9338,13636
2407=19756,4299,5255,14589,2407
16836=19756,3808,17411,18083,16836
9707=19756,13235,13822,13655,9707
6499=19756,13221,12652,2445,6499
15255=19756,1672,12557,18609,15255
4555=19756,17825,14489,5269,4555
16436=19756,134,18800,10619,16436
14209=19756,18152,17232,15367,14209
2195=19756,5981,13278,9453,2195
5925=19756,7658,926,11932,5925
9237=19756,681,317,2703,9237
6834=19756,6637,3386,18534,6834
7955=19756,7889,14223,1577,7955
11013=19756,18921,17434,13827,11013
3288=19756,3568,9888,18948,3288
1153=19756,19983,3947,14159,1153
18525=19756,16610,3564,16125,18525
7714=19756,7513,10572,10063,7714
1856=19756,17970,7979,8710,1856
9795=19756,16602,14621,11832,9795
5471=19756,15776,9668,1250,5471
6187=19756,11144,13808,19386,6187
8397=19756,17114,16721,1218,8397
7548=19756,8666,11804,6942,7548
15659=19756,11164,10535,7533,15659
17110=19756,4594,6417,18074,17110
12664=19756,12832,942,546,12664
15031=19756,13008,8430,18837,15031
7441=19756,16743,14253,13838,7441
6851=19756,5310,19568,16319,6851
7402=19756,5319,11277,8523,7402
9546=19756,3981,14419,4024,9546
8193=19756,5611,13577,17747,8193
1980=19756,2593,7341,16460,1980
15658=19756,8200,19220,2399,15658
11852=19756,10352,13548,14789,11852
3285=19756,13622,6034,15705,3285
4068=19756,17520,10319,15490,4068
19724=19756,10492,10533,16642,19724
1173=19756,2356,16509,15066,1173
11017=19756,16369,3689,19989,11017
18410=19756,5305,9450,8709,18410
6094=19756,18954,7777,17850,6094
57=19756,8749,11831,3966,57
19140=19756,1238,4366,2437,19140
5481=19756,17984,13336,4443,5481
9015=19756,7036,18612,5866,9015
16463=19756,2970,19872,1101,16463
13710=19756,18233,16295,18189,13710
2909=19756,9625,19261,16276,2909
12076=19756,3274,214,2802,12076
19936=19756,13890,2189,1795,19936
16086=19756,16847,2683,16585,16086
15116=19756,9624,18693,2222,15116
16187=19756,6585,11830,18128,16187
12807=19756,16200,19393,11693,12807
6927=19756,2975,14937,11717,6927
8025=19756,13731,4328,18620,8025
15513=19756,3105,17163,10758,15513
18219=19756,16334,7940,3065,18219
17328=19756,7078,1534,12009,17328
15270=19756,5080,10001,15456,15270
7473=19756,13155,12161,9771,7473
18214=19756,18283,4988,13797,18214
6441=19756,3945,2118,6000,6441
10360=19756,468,6996,111,10360
4747=19756,19947,424,19729,4747
6081=19756,16667,12746,18719,6081
16764=19756,16211,13080,19722,16764
10959=19756,16589,16007,11763,10959
12717=19756,15053,16013,16197,12717
1530=19756,18184,1424,17026,1530
13587=19756,9324,7145,8151,13587
593=19756,3688,18085,13708,593
572=19756,12318,11978,6986,572
18702=19756,15229,10780,12494,18702
5211=19756,16645,18758,18075,5211
220=19756,18178,379,6139,220
7287=19756,5058,5272,1042,7287
13291=19756,164,19060,5787,13291
10819=19756,3299,18343,15471,10819
4924=19756,9942,4879,5399,4924
10374=19756,9022,7583,14502,10374
1988=19756,16979,3411,15082,1988
16989=19756,10099,16161,230,16989
11475=19756,15805,18385,18252,11475
2874=19756,3984,17547,3197,2874
713=19756,3557,18649,17165,713
6587=19756,6015,9757,2283,6587
5873=19756,4904,12843,15416,5873
7558=19756,2712,18643,15968,7558
4026=19756,5555,12270,13882,4026
417=19756,7523,207,11111,417
61=19756,16184,6244,17570,61
12463=19756,12178,19312,3303,12463
17543=19756,3132,18797,12631,17543
19145=19756,17217,17316,17334,19145
18150=19756,5012,5545,4531,18150
13659=19756,7600,11521,6456,13659
10627=19756,19237,15939,3779,10627
9514=19756,6390,2369,12823,9514
1634=19756,19435,2007,19117,1634
12207=19756,16729,993,10796,12207
5108=19756,9646,19102,12419,5108
16263=19756,18930,6764,7770,16263
16587=19756,13988,13394,6063,16587
14366=19756,2831,16267,7676,14366
13244=19756,1961,16760,10030,13244
4927=19756,16838,5433,7422,4927
14115=19756,11220,5886,14759,14115
19048=19756,633,17471,4829,19048
6541=19756,7218,11060,10399,6541
8733=19756,8092,8065,2467,8733
11637=19756,13098,9527,5975,11637
629=19756,1446,6335,19481,629
15195=19756,11564,12786,14263,15195
784=19756,6969,921,14383,784
10854=19756,1982,12090,5038,10854
7066=19756,14544,11841,11632,7066
17029=19756,4069,8275,13538,17029
17090=19756,5086,17357,3927,17090
13777=19756,9641,8203,16408,13777
384=19756,9234,13699,312,384
16373=19756,3628,11175,13957,16373
18602=19756,3721,775,12667,18602
1730=19756,15526,18334,11453,1730
17882=19756,18879,6057,13633,17882
9970=19756,14078,11177,5656,9970
10611=19756,3242,9803,13026,10611
15329=19756,1359,13757,8453,15329
16579=19756,15786,3836,3829,16579
12627=19756,1924,3769,1784,12627
12931=19756,3182,14639,3813,12931
15149=19756,19250,4353,11269,15149
15510=19756,10314,6908,1842,15510
13457=19756,2166,5563,17388,13457
4862=19756,13868,13300,18478,4862
7180=19756,17639,18066,5518,7180
13093=19756,1716,15871,2608,13093
17258=19756,13351,14580,12089,17258
1445=19756,11998,9748,14740,1445
15161=19756,14249,4092,2436,15161
6961=19756,13494,14851,2147,6961
3992=19756,9060,7132,3025,3992
16909=19756,15016,3549,5617,16909
4743=19756,16113,15664,5944,4743
5362=19756,5550,7255,14807,5362
13298=19756,2616,17876,10164,13298
12559=19756,3086,5660,16636,12559
4346=19756,1479,17369,1248,4346
13983=19756,8280,8908,12934,13983
1581=19756,17139,5884,10088,1581
13850=19756,19430,3938,2561,13850
15590=19756,13000,8180,8647,15590
14272=19756,16490,9110,2389,14272
2034=19756,13033,14599,6552,2034
15690=19756,3824,3493,5172,15690
6380=19756,8010,5937,13924,6380
7289=19756,1796,15171,13877,7289
4815=19756,2416,3236,10162,4815
6275=19756,7688,7985,15995,6275
6534=19756,11171,3516,4137,6534
2806=19756,960,833,9117,2806
4808=19756,18739,9688,14359,4808
957=19756,19076,9879,16185,957
17042=19756,6088,9165,11086,17042
2625=19756,11329,17187,6867,2625
751=19756,2973,1949,17509,751
16867=19756,15485,2473,580,16867
799=19756,16529,3081,9735,799
11703=19756,5027,8222,12735,11703
9544=19756,7502,11101,13134,9544
12940=19756,946,15444,8588,12940
12952=19756,17909,5284,11777,12952
15837=19756,11548,18263,862,15837
18889=19756,3708,5875,3345,18889
10595=19756,5677,1826,7456,10595
12787=19756,3211,1021,11921,12787
15134=19756,18024,7207,15410,15134
1781=19756,15448,12118,9558,1781
16497=19756,3224,11786,558,16497
18191=19756,13831,10138,9867,18191
11417=19756,15078,9221,6566,11417
14661=19756,8965,1055,2522,14661
13239=19756,325,9125,7736,13239
3300=19756,10123,8684,13323,3300
9216=19756,3153,19844,3608,9216
16391=19756,8172,3825,19105,16391
16338=19756,13251,19767,12150,16338
12522=19756,2198,9183,1508,12522
723=19756,17107,6280,16321,723
4143=19756,10116,18484,2705,4143
2554=19756,1562,4965,19932,2554
17731=19756,4811,1952,17648,17731
11061=19756,16261,19042,13857,11061
18634=19756,19629,8917,18454,18634
9649=19756,1040,18871,19388,9649
19400=19756,4162,6281,19273,19400
1472=19756,15864,6224,17479,1472
16536=19756,11333,15855,10707,16536
14644=19756,666,15883,5623,14644
17715=19756,10306,1412,15437,17715
18799=19756,18414,12576,14702,18799
19310=19756,7008,17367,11919,19310
8225=19756,4544,5603,12928,8225
8030=19756,15541,9202,15445,8030
930=19756,14689,1580,5823,930
7853=19756,11995,4470,10482,7853
17361=19756,7296,18429,15357,17361
6856=19756,1545,904,13514,6856
10231=19756,8344,12604,16937,10231
12963=19756,13965,9136,6928,12963
11658=19756,6959,17518,6981,11658
18540=19756,9712,7206,17953,18540
11616=19756,6982,11579,4246,11616
13254=19756,13288,7465,14828,13254
12922=19756,8313,13981,12996,12922
2672=19756,48,6478,15272,2672
4293=19756,12656,17115,3147,4293
11385=19756,19755,20,8982,11385
14841=19756,6999,18895,12597,14841
18951=19756,15887,7683,8863,18951
10848=19756,4856,7538,5276,10848
17129=19756,16684,19933,15935,17129
7629=19756,19561,6998,19034,7629
80=19756,14015,3407,2621,80
837=19756,12811,15451,11645,837
17136=19756,2866,5707,10421,17136
15508=19756,4872,11572,19135,15508
15455=19756,14925,548,3561,15455
8482=19756,1540,12251,12033,8482
5604=19756,3554,12074,1550,5604
13556=19756,16379,19167,14980,13556
12533=19756,11766,18805,2686,12533
15947=19756,16971,18705,7623,15947
8447=19756,6101,4484,6864,8447
13497=19756,2640,12929,13122,13497
5492=19756,3220,17541,1076,5492
19109=19756,5145,6303,19950,19109
4194=19756,1938,2675,3485,4194
4334=19756,15750,8791,8169,4334
12166=19756,19649,18307,17064,12166
2144=19756,8874,9774,11878,2144
15241=19756,13506,1790,10250,15241
644=19756,11442,2388,4101,644
13811=19756,18303,2439,15262,13811
17910=19756,8563,1488,9281,17910
4687=19756,7536,11226,14510,4687
11407=19756,4708,10469,4286,11407
6202=19756,16586,19069,7897,6202
3911=19756,10970,5335,2596,3911
6797=19756,13525,13350,10949,6797
16879=19756,19938,11173,19184,16879
11241=19756,7540,17574,11633,11241
10344=19756,2327,1566,8456,10344
16734=19756,16887,2577,2708,16734
9097=19756,17088,9134,12190,9097
10585=19756,10132,18133,14271,10585
17365=19756,13903,1914,11004,17365
10264=19756,4316,9817,10069,10264
19678=19756,9694,3765,12841,19678
4094=19756,2291,603,19406,4094
12078=19756,8850,19896,19427,12078
11624=19756,13024,3950,9806,11624
7379=19756,7607,8945,387,7379
19977=19756,11531,5777,13486,19977
3107=19756,19723,17451,8208,3107
8831=19756,5767,17162,4114,8831
7204=19756,5559,8827,17845,7204
12976=19756,14168,10593,6207,12976
6376=19756,15703,4059,6061,6376
211=19756,14033,16884,17548,211
11147=19756,9733,4698,2379,11147
1523=19756,6005,14480,19077,1523
11649=19756,11162,6978,4621,11649
3622=19756,156,2961,14967,3622
12758=19756,16819,12521,9232,12758
12697=19756,11172,9907,6774,12697
10965=19756,14356,8720,5233,10965
18847=19756,9853,10318,9108,18847
6945=19756,5337,2378,15797,6945
9656=19756,11793,19883,6833,9656
8781=19756,3154,2592,13071,8781
3135=19756,8475,16839,14717,3135
16988=19756,9800,15260,16053,16988
18238=19756,4035,13220,8909,18238
7200=19756,6745,10137,14902,7200
7083=19756,15867,11402,14392,7083
6219=19756,17651,1875,19450,6219
9295=19756,12189,11143,5533,9295
10787=19756,18265,5226,10483,10787
7906=19756,14752,13782,2434,7906
1926=19756,6306,2981,6522,1926
17742=19756,9161,19774,11263,17742
10330=19756,4721,14088,18742,10330
8295=19756,17180,2139,586,8295
11861=19756,14471,3273,10660,11861
18315=19756,15818,10378,16244,18315
17311=19756,16228,17862,13222,17311
14912=19756,7562,2765,15121,14912
5934=19756,11854,13194,13532,5934
11118=19756,6501,14822,17478,11118
1353=19756,18900,4449,6780,1353
11848=19756,14174,9635,2089,11848
2203=19756,454,18576,217,2203
5834=19756,4866,119,6086,5834
12053=19756,13015,18539,12208,12053
3940=19756,4964,12908,14331,3940
16643=19756,19447,6695,1026,16643
15923=19756,10484,18877,8028,15923
9162=19756,14080,2690,3876,9162
19385=19756,3376,16160,17240,19385
5505=19756,16945,5466,844,5505
18208=19756,14854,14771,17818,18208
8350=19756,9135,1013,8381,8350
19=19756,18738,16921,6773,19
4329=19756,11582,12602,7657,4329
1392=19756,4313,15775,6502,1392
3752=19756,18529,19215,10886,3752
11088=19756,13064,17981,2966,11088
19664=19756,8143,19871,13395,19664
15380=19756,10805,19319,13086,15380
9138=19756,17177,1481,14029,9138
14794=19756,2332,354,12501,14794
16477=19756,4300,15443,17993,16477
1542=19756,11243,19783,12338,1542
19976=19756,10836,5513,12587,19976
2025=19756,5644,2099,10757,2025
6296=19756,11682,12210,5348,6296
17782=19756,1640,11812,14003,17782
3138=19756,1351,661,7698,3138
4909=19756,11035,3000,11864,4909
5254=19756,6148,18918,15355,5254
11161=19756,14106,2930,5546,11161
3350=19756,17718,19431,16902,3350
12575=19756,17538,4247,2863,12575
16384=19756,12967,14620,13286,16384
17441=19756,14329,2504,6342,17441
5263=19756,17399,17622,15399,5263
9256=19756,1399,5292,5503,9256
5818=19756,18466,16976,15648,5818
15631=19756,13994,17291,10661,15631
94=19756,13725,9671,6477,94
2594=19756,17896,4080,1615,2594
10286=19756,11915,2931,5390,10286
2844=19756,7638,10961,13277,2844
5336=19756,19631,126,11462,5336
4633=19756,4397,10098,17791,4633
17236=19756,6431,11873,6316,17236
9381=19756,5951,16304,5494,9381
10892=19756,5674,18372,2767,10892
8608=19756,11694,10770,4090,8608
8660=19756,19582,18185,5658,8660
4237=19756,9661,9193,18974,4237
12048=19756,12046,10560,3595,12048
16952=19756,2297,14470,4557,16952
8162=19756,1165,15670,13599,8162
11528=19756,6410,16851,8223,11528
15578=19756,5629,3311,2923,15578
1450=19756,15429,16044,884,1450
7949=19756,1261,11467,13828,7949
7952=19756,7079,4033,19461,7952
17393=19756,16603,12984,611,17393
3707=19756,18721,13916,11979,3707
19187=19756,6318,268,1714,19187
18990=19756,19159,15858,13693,18990
7420=19756,14176,2586,178,7420
5830=19756,4288,8992,15528,5830
19282=19756,6370,15173,3453,19282
14631=19756,15086,8206,14065,14631
7417=19756,9957,11735,18225,7417
5197=19756,14018,4250,15216,5197
14063=19756,5558,8860,6696,14063
2998=19756,18813,16272,981,2998
421=19756,3979,11293,16974,421
19171=19756,6575,12481,6033,19171
2543=19756,436,18593,6784,2543
2862=19756,9540,5020,1916,2862
7950=19756,6954,13798,7858,7950
4956=19756,1210,6635,10411,4956
18986=19756,245,3297,6655,18986
19727=19756,15884,5554,13109,19727
2636=19756,16032,16644,10487,2636
19992=19756,6543,15732,19291,19992
4873=19756,4214,2685,4800,4873
15970=19756,12599,17214,28,15970
15027=19756,3956,17666,18665,15027
9429=19756,10295,19370,19890,9429
3734=19756,1743,14375,11816,3734
10655=19756,16286,15222,19624,10655
7916=19756,13377,11587,8957,7916
11068=19756,1822,977,7488,11068
5094=19756,7088,1646,19063,5094
1960=19756,3656,8501,10289,1960
19851=19756,17420,1718,562,19851
18662=19756,13421,6382,12964,18662
14650=19756,3907,15559,7764,14650
19338=19756,314,12961,9980,19338
7050=19756,3861,18118,12380,7050
12261=19756,752,9389,1751,12261
16568=19756,90,19208,13359,16568
10852=19756,3718,13034,7690,10852
19437=19756,19741,19359,15064,19437
17501=19756,5275,4767,14178,17501
17881=19756,18093,11396,16060,17881
16630=19756,3397,12987,19343,16630
5548=19756,4677,9878,6056,5548
11570=19756,6079,18115,15223,11570
8358=19756,13758,2622,2494,8358
4282=19756,7516,19651,17980,4282
18558=19756,14372,17227,800,18558
7073=19756,5251,11,7682,7073
13530=19756,12681,11401,18412,13530
10115=19756,18203,7211,414,10115
8480=19756,10335,7275,19787,8480
19544=19756,7443,9386,11304,19544
18498=19756,7587,9240,9508,18498
3651=19756,9640,18312,6095,3651
12726=19756,16531,7832,375,12726
7195=19756,174,11034,3624,7195
7484=19756,12295,14990,95,7484
9016=19756,19887,2320,253,9016
5927=19756,5990,4379,12916,5927
10215=19756,3294,1942,4038,10215
12298=19756,12899,19897,2459,12298
15419=19756,1773,5662,11123,15419
8421=19756,598,2253,15034,8421
13843=19756,10590,19507,12775,13843
14909=19756,6872,12527,19363,14909
14307=19756,9854,15971,2387,14307
19170=19756,11374,14680,19379,19170
16714=19756,1546,19472,121,16714
16697=19756,10547,10337,2827,16697
13507=19756,14867,1005,5920,13507
12747=19756,12569,79,10242,12747
8374=19756,5174,6671,18006,8374
9569=19756,13883,614,17196,9569
17142=19756,10509,14111,3480,17142
16885=19756,3662,8537,8268,16885
10748=19756,3999,6354,11463,10748
10817=19756,11229,358,2138,10817
4445=19756,16820,19023,18769,4445
10742=19756,16931,10942,10574,10742
17616=19756,11713,13780,1776,17616
3417=19756,7964,19506,6246,3417
10788=19756,8882,9998,8023,10788
6490=19756,15812,9977,3616,6490
19164=19756,11369,12130,15920,19164
4630=19756,12636,8686,9413,4630
17445=19756,11477,2542,6397,17445
13711=19756,8541,17752,14603,13711
10087=19756,12132,12068,17816,10087
19090=19756,14409,18417,5801,19090
5913=19756,7872,9923,19527,5913
14433=19756,3365,11072,13652,14433
17751=19756,11100,1953,17757,17751
8625=19756,5517,14721,585,8625
2377=19756,2950,12023,1038,2377
4895=19756,8133,7670,16749,4895
13295=19756,7561,18278,6682,13295
8144=19756,4796,14751,3867,8144
1819=19756,13692,15772,1177,1819
18277=19756,13031,14391,7684,18277
16465=19756,4350,14809,18460,16465
12624=19756,6980,15849,17607,12624
19733=19756,8311,11994,19917,19733
18156=19756,14978,19318,714,18156
10881=19756,13224,10988,13151,10881
11103=19756,16289,5998,5111,11103
11184=19756,1329,3464,6409,11184
11660=19756,10617,8729,16236,11660
1870=19756,493,3995,9198,1870
8762=19756,4843,10643,4641,8762
8090=19756,18371,13267,13365,8090
10246=19756,8428,9759,4730,10246
7308=19756,3468,14541,17989,7308
14292=19756,6887,8042,11019,14292
9094=19756,4507,14970,2492,9094
8577=19756,19234,11222,5187,8577
2042=19756,1610,7247,19298,2042
8346=19756,2440,5011,7147,8346
748=19756,8056,16166,4939,748
19914=19756,12188,19609,883,19914
15183=19756,19749,6680,1339,15183
12137=19756,674,5982,10534,12137
10883=19756,8089,18138,14448,10883
13129=19756,11309,8657,6402,13129
8771=19756,676,540,295,8771
2075=19756,2216,18431,18956,2075
19644=19756,16938,3119,3728,19644
17104=19756,12081,6230,1453,17104
14126=19756,947,5384,16450,14126
2125=19756,19605,14484,10918,2125
18251=19756,17119,1772,10830,18251
15338=19756,18523,18934,2861,15338
13736=19756,14564,15377,13870,13736
4849=19756,19487,15176,15091,4849
2095=19756,7313,7833,9695,2095
9039=19756,17771,19252,17255,9039
17597=19756,4627,17199,1597,17597
2182=19756,3986,11235,1778,2182
19730=19756,1199,7543,7121,19730
9372=19756,8091,19210,15983,9372
1711=19756,2536,11727,5510,1711
3678=19756,7408,19302,15439,3678
10348=19756,12847,1100,12744,10348
8300=19756,15301,17682,2124,8300
4266=19756,12642,15840,10913,4266
12386=19756,13686,1373,17105,12386
3196=19756,6694,18651,1664,3196
13431=19756,10205,16665,18648,13431
2972=19756,7329,1848,8500,2972
18364=19756,3683,4141,13734,18364
9326=19756,12477,705,5193,9326
13700=19756,6256,2402,17928,13700
2495=19756,17855,13940,2550,2495
6692=19756,17358,508,9158,6692
5459=19756,13076,940,2329,5459
8704=19756,13923,9390,517,8704
5129=19756,5535,11953,16390,5129
18822=19756,7018,779,1612,18822
6630=19756,12812,2281,13217,6630
1660=19756,14401,7905,4243,1660
17613=19756,6375,11139,19615,17613
5861=19756,5597,6237,19306,5861
3448=19756,8383,1745,4583,3448
8079=19756,8226,12004,695,8079
13666=19756,14847,14157,12932,13666
7976=19756,15749,18319,19209,7976
7134=19756,17860,12835,4734,7134
11347=19756,17923,19654,1467,11347
6705=19756,395,3387,7864,6705
1865=19756,5047,16070,5155,1865
974=19756,2841,18384,17350,974
19686=19756,1840,3969,1522,19686
3626=19756,3849,6211,14213,3626
11638=19756,4943,13175,16359,11638
10554=19756,99,12767,4030,10554
2830=19756,18980,17454,16229,2830
6184=19756,16061,19143,3289,6184
4337=19756,17261,2813,6643,4337
11180=19756,923,4083,16447,11180
6891=19756,11975,9498,5954,6891
19911=19756,14143,17032,6399,19911
14920=19756,6058,1504,813,14920
17690=19756,2588,7584,8335,17690
1889=19756,3374,13661,11448,1889
2629=19756,17189,12821,17714,2629
4643=19756,5089,16755,194,4643
6038=19756,4011,17967,6039,6038
11865=19756,7625,10356,6216,11865
17636=19756,17173,5190,1738,17636
10825=19756,17936,3337,4195,10825
4262=19756,997,8792,3502,4262
3958=19756,9081,5163,19294,3958
17340=19756,7056,10193,14719,17340
8927=19756,16597,8995,8785,8927
15792=19756,7316,12357,7817,15792
18543=19756,16153,8287,17922,18543
1956=19756,1608,11782,13555,1956
13696=19756,2101,5169,1871,13696
3535=19756,12686,9955,19698,3535
3650=19756,12072,12401,14353,3650
17737=19756,13667,769,12528,17737
11657=19756,14104,19671,6889,11657
11011=19756,13422,6679,7291,11011
2121=19756,3059,14718,425,2121
14122=19756,7967,854,10425,14122
14891=19756,11052,16405,19093,14891
14523=19756,16899,19940,19017,14523
